YER065C	7.0099148	7.4929060	6.9307423	7.4768815	7.4232788	6.9572554	7.1796885	6.5630517	7.1332397	7.4511614	7.3855662	6.9807530	7.3213840	6.7852063	6.6201411	7.4043727	7.1436071	7.3521305	10.4138270	6.6702932	6.7793560	11.4491520	12.0494330	12.2902370	12.0756550	7.8735953	6.9584685	6.9720020	6.6545482	7.1682595	7.7248388	8.0317602	8.0364151	7.7010217	7.7298875	7.8741269	7.8314019	10.4632590	10.6615730	7.8872514	10.7078810	8.6134424	8.2376403	7.1916394	6.6733007	6.7980194	6.7940450	9.4075145	6.9832521	6.6305322	9.0901814	6.9398408	7.1909051	6.7273722	6.8059783	6.7170477	7.1804996	7.6983933	7.3135639	10.6205460	7.6796202	7.3052702	7.3052401	7.7963915	7.4353914	7.3433342	7.5230183	8.9115925	8.7082148	8.6422758	11.0849450	10.8441070	10.7028880	10.8795320	10.9959370	11.0639990	9.6651153	10.0273180	10.2605150	10.1062390	10.7164520	10.7702960	10.7067150	11.5702060	11.3713780	11.4269910	13.0627860	13.0756370	11.1352500	11.0770000	10.6783080	10.2932290	10.3517590	10.7527390	7.8977147	7.6563091	7.8410783	7.6316590	7.1048780	7.3091259	10.7141800	10.6621850	10.2706580	10.9149960	7.7616710	7.4853119	7.1349325	6.6544895	7.9541712	7.3355078	9.6165209	10.4379160	10.6077270	7.6835113	12.9519380	13.0309140	10.6969150	10.4107720	12.5383450	12.7462560	12.6421890	12.8136160	10.6192110	11.2285300	11.3291240	11.3125800	11.2178450	7.9283867	7.7041359	7.6303425	7.7395044	7.7426657	7.4630680	8.2894592	7.6304669	7.5483270	7.3943907	12.2837320	12.0325180	11.9081490	7.4869389	7.9093251	7.2607064	7.8427038	8.2072220	8.2149849	8.0470477	7.7746286	7.0858793	7.0038275	7.1806107	7.7649131	8.2885780	8.2573223	7.5132256	8.0600158	7.8267165	7.6189642	7.8450632	7.7429395	7.6053634	7.2895260	7.4932599	7.4653201	8.0337323	10.6389540	12.4264700	12.6025950	7.5906291	7.6310410
YER024W	5.9001336	7.0031753	5.2382302	6.5604667	7.1660795	5.9575310	6.4689360	6.0071960	6.8752522	6.3407951	6.6652522	5.8852520	6.6473289	7.1389394	5.8374901	7.0492912	6.8212233	6.4921756	10.0602600	6.3583120	6.3488188	11.0680120	10.6106730	10.1160480	10.4596750	6.9072547	6.2212482	6.2009053	5.7052117	6.2297435	5.9904108	6.9366275	6.6894631	6.8400302	6.5223789	6.6416946	6.7194762	9.8139076	9.4144583	6.8521790	9.9719535	6.7244834	7.0467300	5.9370751	6.3221068	5.8619395	6.3894047	9.2039814	6.6444010	6.1918826	9.2415838	6.2136326	5.7000103	5.9104353	5.2911239	5.5287761	5.8943095	6.1693392	5.8456116	9.8632431	6.2795877	6.6212182	6.6428471	6.6650272	6.8970527	6.9035579	6.8507538	9.6289921	9.4302092	9.8258381	8.9908085	8.6672106	9.0839385	9.3896274	9.2461339	9.2787723	9.5384292	9.1271362	9.1247492	9.3076448	9.6294612	9.2372054	10.0480880	9.8390055	9.7487411	9.5061359	11.1752310	11.3676480	10.1202710	10.0168960	10.0946640	9.8874998	9.7617588	9.8034020	6.7958246	6.7485804	6.7411961	6.1598158	6.4603824	6.4004823	8.8129149	8.9483204	9.2271595	9.8345890	6.9106894	6.3545923	6.1643981	6.1681857	6.8344779	6.3204994	9.7397251	10.1184430	10.1468930	7.0991468	11.2742040	11.5121020	9.9019146	9.4345274	11.0978400	11.3405290	11.3599130	11.4404680	9.5372630	9.3584289	9.8829603	9.5354805	8.9652948	6.5461884	6.6927395	6.7260131	6.9570084	6.8782372	6.6053267	6.7808266	6.4620443	6.7171841	6.7965866	10.4187740	9.9814415	10.2544390	6.8899016	6.8994346	6.8000130	6.4993424	6.6137762	6.8785734	6.4208746	7.1271917	6.8125301	6.6895046	6.9659667	6.8624644	6.7376918	6.6619801	6.8384562	7.3594312	7.1005549	7.2315574	6.7028755	6.6488442	6.5797821	6.5242243	6.4226156	6.6109944	6.7020993	9.7098141	11.3298800	11.1477760	6.5756407	6.8968411
YER037W	3.5603824	6.2227630	3.9756856	5.2860846	6.2385817	3.1690717	5.3000975	3.7648192	3.0914502	3.5873077	3.4128791	3.2731029	5.3216839	6.4623017	3.3402444	4.4224815	3.3847346	3.8458824	4.8802919	4.1759562	4.2715707	6.2791801	3.5959819	3.5115017	4.0153078	4.1326795	3.4317789	3.4501857	3.7823319	5.4808421	5.2971152	3.8711934	3.5948704	3.5371975	3.2185402	6.2394809	5.4297442	3.6162336	4.4253425	5.4326481	4.0512296	5.4024777	5.3538051	5.5434818	4.1977349	4.7019682	3.8909471	3.6814749	7.6367798	8.1191005	3.3908458	7.9325652	6.0294475	5.9952879	5.7210827	5.3884630	4.7236256	4.9521604	4.9350285	5.8537755	6.5750438	8.5789376	9.0455686	8.9990110	5.0692687	4.8823848	4.7986197	4.2993966	4.0068135	4.2730361	6.0677585	5.7469382	5.4321832	4.5162639	4.4433966	4.4181767	4.4477296	5.2143655	5.7813578	5.0423731	5.5038276	5.7943073	4.7909551	5.4027911	6.2261362	6.4903369	4.1059418	4.1988082	4.9864483	5.0592784	4.9329119	5.0248666	4.9749241	5.3781910	3.5001383	3.9046633	4.0665865	4.0887585	3.8080391	3.9192426	4.6381635	5.1459370	4.2104925	4.6670160	4.3205580	5.0311637	4.8201618	3.4330203	4.2185635	4.8705125	3.9476071	5.2601505	5.4163599	4.0640941	4.4963284	4.7015552	5.9438524	6.0962472	4.6869702	4.7673407	3.8214994	4.5653134	5.3929296	4.6739545	4.9046511	4.7936916	5.1287231	5.4502092	5.4415922	5.2145081	8.3730564	8.8071308	8.0887223	5.4802628	3.9145262	3.9201541	3.8567364	4.6270562	4.6845617	4.5445056	9.7191124	9.5183143	9.2638407	5.5493093	5.6601758	6.3614250	5.0934124	6.0742774	3.3120861	3.2175622	3.3239264	5.7206344	4.4885282	4.9345670	4.2906714	4.5034661	4.3373780	4.3549600	5.6086363	5.2019486	5.0759235	4.7248092	4.9142065	4.6374874	6.2260170	5.6399713	4.3799724	4.6474380	6.2663107	6.5928297
YER011W	13.7933510	13.7016590	13.5698980	13.6736560	13.6165700	13.6354660	13.6252560	13.6897710	13.5538320	13.8850970	13.7471750	13.7995260	13.8435960	13.6219060	13.6500030	13.4747940	13.4019870	13.5258840	8.3713036	7.9267564	8.2977829	9.2967511	9.2506810	9.6752891	9.1960001	13.5824220	13.8322260	13.7149140	13.7976730	13.8138620	13.7267460	13.9159640	13.9660640	13.8067290	13.9331160	8.0507755	8.4114551	8.4709349	8.6723795	8.2472514	8.4330826	13.7340150	13.8257900	7.8652744	8.5183935	7.9315844	8.3223372	8.9299335	13.4719720	13.5786180	9.7424030	13.6991690	8.6282329	8.0982113	8.7282838	7.9295883	13.5332280	13.5964240	13.6645430	9.0299550	8.3726262	8.9692421	8.8594160	9.3621253	8.8572664	8.7835045	8.7937565	8.7306204	8.6980677	8.8606491	9.7741699	9.4784603	9.6266441	8.9441624	8.9957018	8.7469969	10.0156360	9.3393269	9.2743588	9.0480280	9.4896727	9.3865661	9.4708634	8.8128729	9.3531723	9.5906391	8.9074049	8.8084669	8.6252375	9.0522614	8.7995529	8.9646483	8.7600469	8.9640541	13.7239320	13.6791790	13.6667190	13.7614170	13.6439820	13.6839450	9.3166018	9.2916231	9.1311674	9.4475069	13.4919560	13.6293960	13.8239190	13.7918110	13.4629030	13.7240520	9.2199889	8.9230337	9.3072757	13.7621770	9.3774308	9.3640032	9.5937089	10.0713800	8.8761196	9.2319402	9.2145348	9.5571957	8.9754543	9.1204463	9.3341513	9.2100725	9.1655243	13.9883250	13.7607640	13.9512180	13.9563710	14.0055560	13.7921810	13.8125780	13.7299800	13.7931940	13.6565870	9.2507191	9.3669471	9.3126688	8.7983789	8.7024631	8.6408215	13.9088800	13.7379170	13.7751690	13.5997430	13.1910690	13.4301910	13.5490060	13.7960420	13.4240890	13.5675490	13.6595640	13.7319370	13.3815860	13.2465710	13.4300650	13.7233220	13.5167000	13.4774780	13.7670990	13.8458130	13.6682310	8.3687515	9.7453414	8.5326720	8.4127855	8.0529603	8.0593892
YER015W	5.4887571	7.2169681	4.3737760	5.6240797	7.1065450	5.3239279	5.8648290	5.2891527	6.6557422	6.8030619	6.6222844	5.5312748	5.8518396	6.8675251	5.6252384	7.3284101	7.1615276	7.1295028	8.0208054	5.6696577	5.6260352	9.1025629	9.5353327	9.4916706	9.3098754	7.1471787	5.4616441	5.2538781	4.0416680	5.1365361	5.4062481	5.6105176	5.5326757	5.3166166	5.2619762	5.0587635	5.1657248	7.4251314	7.0307618	4.9973311	7.5226517	4.8521943	5.0310464	6.0444360	5.3894491	5.6381765	5.4394841	8.9535427	5.4242553	5.6845102	9.1846180	5.6778426	5.9044757	5.8404350	5.8180961	5.5121637	5.0470848	5.3817167	5.3072643	7.9719773	4.8771281	5.0604491	5.1001949	4.7504463	4.6412983	4.4965563	4.9047476	7.7254605	7.0819864	7.4310140	8.0761939	7.7430687	7.5864816	6.7224851	6.7460384	6.5029135	7.7695808	7.9747000	8.0872422	8.0125628	7.7616310	5.5808797	7.9283658	7.2157612	7.3496809	7.3870925	7.5242911	8.3981008	6.9206067	7.5890741	7.7306838	8.1137085	8.0591345	8.0780459	5.4205928	5.0771260	5.3418111	4.6661338	5.0527669	4.9388676	8.3476219	8.5213528	8.6445951	8.0303021	7.0664535	5.5039282	5.0605416	5.4808445	7.1500816	4.7780375	7.8334999	8.0540782	8.0110636	5.7383103	8.0990458	7.6966362	7.7230982	7.5323729	7.4898715	8.2348976	7.6804805	7.5105915	7.6115962	8.6822709	8.9592390	9.0804100	8.8693075	4.5713063	4.5246114	4.5655284	4.2693662	4.2809300	4.8863449	4.7961182	5.0266671	4.8277115	5.2440576	8.5318394	8.0116463	8.1546145	5.1127433	4.9825120	4.8836741	4.9989796	5.0777126	4.7936144	5.0224428	4.5087385	5.5869313	5.7247472	5.8759370	4.9356132	5.5456552	5.7296252	6.0489292	6.4547782	6.3662972	6.7683425	4.4325590	4.3778935	4.1755209	4.3114244	4.2131777	4.1207834	4.8941326	7.7654901	6.9942746	7.1460157	5.0335608	4.9189735
YDR536W	3.4000426	3.4957843	3.7134325	3.3513341	3.2202094	3.3932664	3.4606221	3.3510540	3.6214378	3.1520124	3.1953003	3.3933389	3.1103338	3.4263249	3.3794973	3.0506687	3.3434345	3.0969447	6.8037967	3.1036200	3.1651989	6.7613210	7.5320739	7.1540804	7.5403533	3.4803603	3.4159920	3.1371300	3.8236368	4.6107778	3.8448262	3.4747320	3.6036708	3.5492598	3.6072297	3.1984055	3.5599019	7.2194686	7.1673908	3.5778827	6.4811459	3.8840498	3.7718385	3.2808073	3.5125785	2.8587484	3.2371335	5.7629657	3.7307067	3.7139210	5.5653038	3.7558355	3.4377712	3.4544770	3.3238682	2.9871912	3.6633244	3.5107539	3.5046184	7.1021557	3.4878899	4.2065415	3.2775358	3.5389559	3.6976162	3.3868849	3.2577600	7.8800316	7.5729294	7.3784169	6.6806020	6.3922338	5.8934726	4.4627032	4.8400764	4.5206467	6.6587248	7.0876103	7.2794632	7.3226471	8.1994191	7.5889454	7.8967924	6.7592555	6.1357241	6.6595464	7.7018667	9.2023554	6.9894118	6.7410918	7.0161137	6.8169723	6.9992767	6.9136057	3.8350470	4.1508402	3.9971619	4.3318529	4.6697560	3.8805380	6.6761580	6.7672429	6.1721086	7.0232344	3.6048717	4.6449680	3.9186497	3.6825535	3.6186916	3.9038246	6.7618880	6.6361990	6.8053647	3.7506022	8.4510003	8.0672226	6.2849178	6.1008511	8.1588163	9.4280061	8.4443216	8.3511687	6.9510550	6.7288847	6.7682981	5.9761038	6.5769062	3.7631314	3.7604240	3.5937047	3.7778596	3.9702347	4.5712537	3.8298728	3.7402775	3.7269334	3.3439588	7.8967361	7.9859362	7.5413971	3.5699036	3.5060864	3.3576145	4.8527909	4.2051043	5.0027394	3.9541586	3.8772297	3.3592615	3.5013117	3.5678409	3.6805015	2.9211645	3.5132756	2.6132343	3.5211777	3.4209757	3.6887181	3.6037193	3.5090481	3.3712154	3.5743930	3.5589953	3.3297703	3.2143462	6.7458286	8.3291617	8.4235688	3.3317440	3.2399344
YDR508C	8.3143750	8.2271232	6.9827089	6.6800323	8.2834977	7.0960651	7.1738548	8.2763768	8.6492138	8.8987169	8.9431209	7.3190904	7.1563658	8.2350092	8.3404436	8.4569388	8.6618444	9.2152624	6.9222036	8.1011362	8.9534693	8.3364763	6.3939972	6.1813841	6.5791617	9.7171345	8.5708675	8.7088471	5.6139803	4.8864030	5.3529090	8.6492462	8.2949572	8.2414903	8.6462546	4.6897926	4.9390674	9.7399655	8.8277378	4.8949212	9.0324793	6.0411596	5.5285706	4.2912503	7.9239707	4.1034407	8.3976450	9.9900608	9.0529174	8.4371929	9.6497851	8.4574394	8.5092077	7.8833766	7.7270055	4.6414489	5.2540540	5.7739701	4.9736094	6.4688291	5.2086133	6.0621977	6.8535175	7.1930332	8.7010679	9.0648957	8.9725838	9.7609128	9.1197405	9.5883713	6.8949794	6.9630408	7.0189882	9.4975347	9.3066101	9.6039820	10.0844230	9.6719723	9.7628889	9.7491179	6.4344249	7.2805009	5.9475007	9.5253793	8.3923854	8.6998758	8.6999912	8.2140884	6.9189597	7.0375510	7.0715600	6.9541302	6.4592377	6.8792672	9.1739854	8.6927089	8.8862953	8.1095533	7.6048012	7.9645304	6.1734791	6.2787513	6.5200681	6.8603235	9.8334675	4.7694493	5.9597082	7.7049208	8.8557205	5.7676649	8.8773537	7.3296885	6.8592039	8.9987907	6.6735115	6.3413829	6.6910434	6.1027141	5.9996733	6.3522653	6.3890191	6.7947026	6.8141494	6.1519842	6.5915794	6.2289478	6.3255929	9.8394166	8.7022562	9.2343806	8.0638362	8.2322025	7.3970633	5.6363811	9.5235062	9.4619684	9.3300667	6.7312712	7.0106239	6.9397011	6.9721633	7.1075421	6.4616738	5.2307463	5.1847782	5.1765956	6.1156615	5.7305823	9.8774834	10.0275720	10.3278560	5.1273842	5.9584174	6.4116263	5.9768086	9.7595196	9.2597961	9.6945296	5.2019963	4.9669996	5.2508884	9.4848690	9.5829076	9.2267657	4.9592829	7.1982016	5.5858926	6.2293444	6.3750778	6.6090703
YDR380W	4.1875014	4.4812870	3.8443532	3.4573965	4.5019060	4.1434270	3.3490224	4.2935566	3.2219624	3.6597949	3.6307692	4.1379066	3.5842237	4.1079607	4.2549900	4.3634066	4.1486797	4.1220819	7.2267546	3.9178726	3.9764399	8.4080305	7.7830544	7.9086571	7.8310576	4.2151794	3.7801750	3.6891905	4.2966456	4.8844661	4.8478871	3.9762829	4.1508832	3.7538795	3.6579141	3.9184718	4.2052799	5.0378985	5.5254449	4.1708841	4.9011960	4.2213154	4.4656219	3.7698834	3.6431847	3.7346659	3.4937749	12.1358920	4.4126944	4.9983010	11.9438650	4.7897024	3.7555970	4.0318013	4.1314617	4.1025476	3.7101517	4.2018920	3.9787259	7.5145111	4.4453607	5.0987439	4.4130802	4.7945947	4.3015380	4.0886645	3.8404066	10.6454200	10.5138800	10.5484500	5.5649872	6.0780554	5.9911542	10.4895780	10.2890700	10.3333110	11.1899360	6.4778491	6.5052614	6.7267809	6.7525729	6.8211193	5.9800758	6.3354602	7.7553882	7.8495326	6.3373041	7.5483275	6.7614183	6.6856642	7.0103473	7.0142513	6.8889142	6.8599682	3.8564897	4.3701067	4.3284360	4.0366264	4.4629221	4.5110136	6.7790565	6.7873278	6.4365888	6.1476049	4.4636330	5.2320632	4.1915364	4.1593088	4.4006114	4.1749572	11.0986000	6.7961698	6.7861690	4.1409622	7.8193111	7.7126121	7.1383915	6.7387534	7.4771457	7.5949635	6.8292722	6.6745544	6.1795982	7.0185308	7.1880774	7.5486764	7.3539605	3.9486818	4.1239695	3.5961149	4.3775272	4.3913674	4.8585977	4.0458808	8.6972484	8.8895169	8.6980944	7.3929358	7.2094460	7.3467460	4.8047476	4.6727185	4.4908586	5.1872850	4.9569478	5.1435866	4.3700257	4.2469535	4.4330778	4.4574437	4.2452001	4.1389194	3.5818241	3.9593649	3.9245243	4.1350899	4.0777263	4.1710024	6.3008723	5.8231545	5.6441427	3.4875774	3.7070144	3.4963217	4.5700307	6.9027452	7.7070789	7.7312984	8.0633011	8.1536064
YDR384C	7.8739190	8.5121947	6.9343929	7.3192472	8.6513319	7.2535196	7.3124504	7.7887931	8.0648909	8.6500483	8.5965376	7.7517342	7.2547217	8.4047747	7.6526518	9.1642227	9.2696143	9.0450325	10.7669430	6.2067199	5.9643150	11.2475040	12.0672400	12.1691380	11.9201660	9.1389837	8.6749182	8.5579223	7.2160582	6.9242611	6.9618974	8.4759674	8.1597928	8.3618555	8.3558026	6.3744602	6.5327864	9.8996143	8.5562000	6.3437343	10.9713400	7.0381060	6.8379679	6.4881000	6.0005218	6.2464366	6.0184421	10.8122370	7.7240396	7.1908374	10.7576060	8.0140886	7.6967640	7.2483149	7.5136566	5.9152098	6.2534627	6.4089240	6.4816403	10.8857190	6.3045287	6.7842998	6.8055615	7.0544929	6.0727959	6.0061903	6.0904006	11.0463850	10.3883550	10.7144020	11.3660850	11.1965850	11.2866600	10.1632670	9.9423217	9.9528475	10.9500200	11.5522280	11.5321210	11.6017780	11.2319820	11.1585050	11.4334330	11.1375750	11.3089840	11.2687160	11.4312030	11.9368530	11.0178600	11.0159980	10.7992380	10.9224990	10.8099170	11.3382550	8.6120625	8.2950240	8.4007931	7.0179334	7.3369445	7.5468655	11.2854100	11.3499370	11.1516730	11.4607960	8.8486786	6.7876644	7.1453104	8.4743433	8.8346711	6.9487028	10.2120380	11.2301700	11.4315600	8.3302231	12.1376320	12.0759280	11.4064600	11.1199320	11.5658420	11.8198110	11.5995860	11.5683020	11.3186800	11.2332280	11.5731250	11.3953550	11.5105300	7.2328005	7.2615336	7.1802511	6.9254379	7.1198102	6.7761064	7.0006280	8.0287227	7.7132106	8.0720168	11.6491320	11.2449280	11.6860680	6.4622045	6.4579521	6.5904445	6.9793005	7.0992037	7.0683255	7.4477363	6.9338025	9.1848392	9.2464056	9.0664300	6.6477967	7.1714974	7.2584801	7.3444662	9.0172357	8.5363092	8.6126547	6.5040132	6.4532209	6.6567764	6.4297500	6.8054667	6.5912647	6.5912719	11.3479390	9.8702403	10.0315750	6.4773188	6.2367344
YDR345C	8.9005546	12.7163100	7.7642880	8.8218841	12.5805940	7.4591550	9.0116538	8.7771262	8.6204901	8.6473627	8.5954084	7.8627053	8.8385048	12.4296940	8.0111800	8.5114508	8.0505742	8.4593601	7.5021549	11.4591450	11.5115570	7.6621704	7.7548999	7.8055120	7.6307535	8.7981720	8.3808317	8.3442573	11.8363820	12.0992570	12.0005240	7.4784074	7.1201984	7.0724287	7.2731276	11.8890060	11.7669620	7.4549046	7.9698167	11.7192190	7.3632283	12.1877020	12.0307200	12.1674440	11.4265710	11.9900150	11.4234020	8.8102646	12.3782200	12.1408600	8.7802124	12.4819580	12.7375510	12.6338190	12.5856060	12.7804620	12.3996620	12.5426200	12.0984350	7.2283554	12.2586680	11.3542250	11.6020390	11.4071170	11.1071510	11.1866010	11.1258600	8.1868353	8.0584048	9.5605459	8.0190258	7.9791994	7.9440041	10.1925430	10.0969410	10.0398420	8.0274115	7.6095309	7.6411581	7.4658670	7.4494205	8.0472459	7.1922273	9.4457198	7.9621477	8.2206964	6.6966233	6.9414354	7.1315193	7.5562458	7.6553640	8.5852813	8.5344686	7.9911141	8.0004874	8.1093301	8.2542886	8.5814647	7.8477115	8.1869936	7.9801560	8.0984068	8.4195519	7.3844095	8.6795311	12.0184960	12.3161280	8.2975282	8.5120525	11.9937480	8.1351634	8.0271683	7.5772472	7.3088936	7.1369235	6.8231096	7.8902869	8.0422802	6.9175535	7.0325289	7.0928336	7.3128004	7.2748575	7.9230337	8.2023859	7.6852769	8.2468463	11.4664150	11.4369370	11.6222560	11.3158000	11.2837720	10.4212960	11.9909070	7.8064089	7.2504683	7.6037774	7.7140198	7.8243422	7.6578469	11.6906240	11.6076290	11.6188540	11.7893810	11.8062820	11.7373910	12.3306660	12.2848920	8.1031150	8.0872917	8.1438981	12.0848270	9.8016700	10.4705000	10.3904890	8.4860306	8.4247933	8.4455262	11.9809090	11.8040710	11.8812450	11.0087650	11.2975150	10.8148740	12.1555360	8.0736075	7.2733021	7.3851009	12.1541570	12.2052530
YDR281C	5.0931893	4.7632770	4.8756990	4.8694010	4.7481880	4.2546368	5.0714645	4.8915295	6.9261456	6.8717647	7.0495458	4.8774986	5.0619416	4.8475699	4.8035078	6.6941867	5.9726839	6.4621534	5.0484977	5.0052776	5.3335104	3.7487414	4.8156924	5.0377512	5.1689643	6.8546925	6.4817919	5.7868576	6.3149986	7.4203162	7.2737017	6.0875239	5.7303819	5.7518892	5.4006028	5.9145947	5.8368631	5.0019555	5.4478635	5.9938430	4.8327627	5.9520049	5.7551403	5.9859490	4.6813431	5.9560027	4.9434624	4.8849516	4.3401684	5.6809793	4.8863792	4.1384172	3.8219175	4.2663507	3.7744098	5.0528823	5.4467472	5.9466519	6.3466706	4.2777148	6.1178541	10.6195600	11.1181200	10.6073900	5.0211411	5.4286914	5.2638616	5.3783007	5.3579039	5.2972422	5.4450631	5.4430833	5.4922709	6.0478564	5.6904735	5.8374158	5.3331390	5.2206678	5.0547986	5.2020264	4.4563570	4.9092374	4.0994092	6.3704144	5.3153557	5.3514314	5.1777639	5.3985286	4.4456596	4.4245061	4.6554895	5.1477151	5.2396722	4.3187366	6.7576127	6.4503403	6.8399840	5.8639012	5.2892890	5.4308892	4.3638201	4.4749317	4.8743386	4.4638720	6.6201558	6.8444386	6.5631656	5.8254109	6.7166348	6.7985067	5.5819616	6.8539677	4.6211213	6.2477055	5.2244082	5.0092134	4.4450960	4.0154018	4.7898493	5.2308855	4.5680185	4.8364191	3.7630976	4.4760814	4.7685161	4.5463181	4.1662894	5.2397977	5.2742958	5.4056716	10.6340200	10.8588670	10.5389730	6.5006371	6.7514543	6.6596274	6.4804687	5.5476432	5.5821299	5.2005291	11.3318390	10.7222500	11.0820200	7.2027511	7.5098933	7.2610369	6.1110902	5.8961916	6.2101979	6.2820954	6.6233262	5.9610362	6.3099929	6.8301639	6.0344277	7.0154943	6.9168077	7.2350812	6.9409347	7.5467491	7.2559371	6.0913387	6.0966972	5.9290309	6.1678610	5.1136441	5.9811769	5.8928823	6.0551640	5.9160290
YDR256C	3.5152024	4.2480493	2.6851287	4.0100879	4.4313908	3.6500002	3.6764274	3.6421585	3.6674820	3.6774884	3.5546301	3.4853358	3.6844881	4.3485260	3.5423622	5.7828947	5.1131740	4.9845977	10.5972030	4.0720348	3.7961616	12.0563320	10.7330470	10.8336560	10.6081370	6.0393028	3.7561862	3.5673352	3.7089553	4.1241441	4.0296926	3.9375629	4.2182308	3.8506808	3.8575207	3.8259329	3.9866903	9.7695179	8.5026492	3.8031788	10.3976690	4.1173716	3.9652064	4.0942373	4.1154876	3.7875599	4.0915303	9.9759264	4.0446401	3.9399528	9.9716845	4.8734741	3.9037995	3.8943724	3.7855807	3.5061808	3.4196725	3.7010038	3.4867938	10.3727380	4.1402993	4.1689810	4.1329388	4.0596676	4.2030793	3.9867799	4.2174559	9.7597809	9.5256653	9.7843008	10.8953670	10.7040670	10.8998680	8.3504734	7.9333630	7.9713840	9.9758673	11.1053690	10.9591780	11.1544110	10.1721010	10.0580690	10.6651200	9.4140492	10.4594400	10.4933590	10.5550770	11.1300090	10.8268470	10.6209320	10.4590680	10.9017300	10.7385500	10.9902640	4.0160608	4.0496759	4.3527947	3.8409183	3.9258124	4.2836342	10.5904400	10.8525750	10.6647100	10.8606220	5.9511810	4.3250098	4.0005088	3.6097930	6.1469975	4.2040883	9.6086617	10.5105800	11.0114270	4.0107279	10.8646350	10.8154270	10.6923420	10.0557810	11.0999570	10.9103770	10.9673590	10.9426360	10.3562300	10.0852590	10.6233070	10.8181370	10.4166200	3.5501695	4.0661106	3.5106569	3.6796143	3.6470633	3.9236334	3.9787641	3.5971320	3.6950021	3.5332027	10.8356730	10.6676200	10.8651470	4.0787211	4.1901250	4.1103530	4.1312489	4.2184838	4.5322504	4.6533871	4.5513901	4.3954925	4.2389751	4.1735669	4.6881289	5.0311775	4.8457179	5.3251320	6.4368782	6.0066537	6.0522952	3.4816761	3.7320321	3.5344057	3.5108454	3.5937075	3.5616033	4.4312953	10.9912530	9.8104706	9.7037487	3.9363030	3.9356313
YDR223W	4.5218691	5.4548779	3.1986537	4.3629713	5.5754004	4.7225914	4.2940655	4.2394505	4.6718965	4.3022279	4.2695447	4.5299530	4.3683495	5.3918490	4.3278660	5.3053518	4.7926473	5.2952003	7.1529703	9.2252130	9.0171872	9.6263847	7.3441182	7.7305446	7.4761228	5.4537416	4.6204752	4.8994794	4.3382454	5.1953472	5.3154297	4.7199226	4.7743907	4.4138755	4.7266794	4.7470178	4.9113540	4.8279733	4.7643333	4.8766946	5.7610087	4.8546910	4.9293666	4.4912014	8.8693848	4.7694388	8.7063570	6.1881213	5.3701235	5.4394140	6.3020239	5.5024152	4.4337464	4.2082629	4.3991403	4.4169101	4.6960636	4.8116255	4.7567549	7.8851338	4.5727339	4.9241600	4.5365839	4.4303293	8.4803601	8.4745827	8.0760240	5.6645050	5.4484205	5.3504009	7.9601340	7.5023108	7.7377796	5.5238762	5.4620356	5.6005539	5.9181609	8.3194446	8.2168904	8.1925392	7.1416850	6.6771802	6.7113095	5.7715025	6.9197087	7.1278525	5.9499702	7.1487551	7.1400037	6.9787173	7.0487543	7.9206105	7.9690475	7.8656082	4.5120292	5.0310711	5.2383413	4.5870228	5.1942358	5.3103901	7.8612876	7.9454851	8.1420432	7.5320205	5.8989553	5.3262715	4.8528462	4.7742982	5.9284396	4.8286810	6.2727957	6.9504242	7.9648109	4.7931681	6.8065724	6.5651622	7.7127752	7.1544591	6.7196059	6.9511232	6.3677921	6.1300274	7.4442901	7.6702462	8.1594219	8.2178821	8.1587544	7.4567252	6.8502679	6.9725475	5.0719456	5.2633396	5.5828505	5.1138653	4.8828225	5.0534034	5.0479546	7.2276765	7.0837278	7.2344480	4.7151260	4.8369441	4.6402469	5.5075622	5.6305885	5.6456804	4.3966203	4.4202251	4.7946587	4.5191902	4.5698585	4.1632733	4.5968976	4.9879303	4.8393083	5.4120388	5.5309590	5.6495905	4.4719725	4.4842744	4.3079028	7.3542632	7.4498254	7.1617994	4.8052673	7.8487749	5.4794712	5.3646097	4.6512451	4.4962716
