AffyID	Gene	Symbol	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Ana	Aer	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Aer	Ana	Ana	Ana	Ana	Ana	Ana	CorrectPvalue	Upperbound	Lowebound
4817_at	YGR207C	---	6.174839917	6.460351535	6.602256284	6.609484254	6.49966526	6.927595584	6.783032925	6.614119102	7.564609021	7.327395814	7.314006731	6.918881003	6.725861512	6.556365495	6.620634499	7.575408018	7.106146233	7.182889403	7.175969636	7.448967503	7.536599637	5.582965903	6.885073654	6.835182646	6.833392592	7.532022421	7.241350656	6.971627745	6.7811732	6.598823122	6.658247992	7.237676233	7.530445121	7.408899827	7.214403154	6.87773419	6.760009238	7.268983852	7.363947421	6.846516583	7.030492678	6.854165623	6.568002758	6.618258921	7.098724305	6.48023749	7.230605083	7.561800006	6.683416379	6.770400058	7.268088781	6.924860474	7.752963963	7.681056069	7.707776073	7.130277721	6.924620606	6.802871745	6.595573926	6.828437371	7.095150979	6.576533777	7.240466987	6.715989629	7.843981207	7.72145845	7.787262932	7.919759814	7.631052029	7.827006836	7.443287297	7.354924172	7.364697525	7.478653876	7.281558053	7.429845823	7.500579801	7.339496677	7.204577404	6.993961367	7.198715727	7.294812238	7.239912571	7.649388763	6.917736064	6.997676405	6.74236684	7.172907794	6.555343675	6.720164813	6.703911323	7.026998527	7.218954134	6.853655836	7.655884726	7.30248119	7.321368672	6.545604716	6.501414304	6.850779049	6.472579399	6.607110045	6.786234859	6.836550319	7.178602213	6.604152147	6.851429989	6.9508519	7.182220922	6.65030905	7.534693281	7.427657625	7.116869994	7.552370999	7.090931003	7.123150294	6.955083876	7.029859111	6.475894388	7.261122226	7.02894823	7.101775176	7.011856983	5.978220002	6.613510142	6.512768744	6.662129431	7.121738433	6.865030264	7.063590088	6.30666918	6.702055048	6.174297749	6.671170642	7.221164159	7.01754471	7.210317554	7.155173829	7.043311255	7.028129182	6.894733381	6.991482232	6.966117336	6.490899641	6.618040095	6.829292716	6.192243589	6.947406322	7.765571609	7.414428762	7.482336539	6.753072773	6.726676969	7.059990838	7.210707575	7.555016532	7.258749933	7.622301523	7.185925996	7.16759166	7.112947892	7.202487073	7.195721611	6.973785862	7.294191368	7.297636044	7.509768988	7.637188901	7.410945409	7.752690395	0.00676	0.00664476	0.00687524
4820_at	YGR165W	MRPS35	7.765550592	7.774995873	8.237431595	8.138457252	8.05504985	8.089719741	8.121498084	7.838728439	7.697886943	7.797173002	8.007082057	8.381301847	8.011869447	7.95854042	7.852621514	7.785062749	7.36106254	7.988370895	8.253470421	7.73996587	7.65504551	7.735903244	7.705261697	7.415726644	7.629789801	8.027454324	8.161530491	8.007714269	7.653194833	7.565050121	7.643584288	8.415163941	8.532423957	8.346736879	8.526528386	8.058259016	7.958275343	8.499101631	8.95666127	8.021506378	8.64071173	7.759169153	7.45808978	7.536493259	7.499217899	7.483557762	7.785776642	8.129561482	7.154287403	7.082771768	8.311760937	7.427354752	7.99860143	8.359712581	8.378075584	7.734772677	7.218197328	7.625311846	7.680203447	7.95785286	7.690735409	8.150865537	8.353521348	7.991638674	7.89812187	7.63782214	7.951244319	8.747776992	8.41765027	8.777119638	8.224522543	8.34646613	8.164200788	8.826841318	8.91858102	8.8634482	8.35499203	8.428763317	8.392573307	8.303879816	8.359008743	8.258429601	8.244251317	8.602022171	8.100685096	8.357173027	8.255738315	8.612618482	8.083811707	8.421116819	8.572986653	8.260355044	8.431108515	8.019234708	8.482004219	8.531975728	8.607220702	8.553794844	8.398131346	8.413792666	7.946906567	7.854045407	7.920958035	8.261714901	7.922148184	7.531878988	7.412396925	7.712305094	7.841400115	7.431398399	8.463989271	8.20277032	7.941106839	7.819206731	7.941312815	7.885865217	7.797642203	8.034234977	7.643733483	8.210207902	7.794717761	7.829472097	8.391658828	7.72352689	7.714750785	7.585660912	7.872722585	7.279150052	7.271428104	7.364186757	7.543650229	7.636155197	7.543923463	7.572308533	8.464320129	8.586389612	8.211490562	8.545597071	8.371854776	8.236596129	8.238688473	8.244892053	8.38132188	7.549600561	7.644138353	7.757400477	8.068582467	7.966364881	8.556183836	8.458548517	8.517708752	8.333806988	8.419550942	8.808916084	8.310341802	8.068537701	8.244969426	8.465126061	7.772261121	7.552222273	7.61226277	7.40493496	7.424634931	7.512292793	7.928375239	7.788846922	8.053844556	8.352055568	8.137225307	8.103479438	0.000258333	0.000237701	0.000278966
4902_at	YGR112W	SHY1	6.466064875	6.497045458	6.21533776	6.241309674	6.852561031	6.522917774	6.274873204	6.523740322	6.219347442	6.244202073	6.299353655	6.807674856	6.317420935	6.632396627	6.449463816	6.023372134	6.352087048	6.253418843	6.218590746	5.731326635	5.80893139	6.626064834	6.850643676	6.742090231	6.589696383	6.601840898	6.44162988	6.401035307	5.384038061	5.990177637	6.12566854	6.55238199	6.487773966	6.299796609	5.868696246	6.206182541	5.964885748	6.62011341	6.787406422	6.039073015	6.859772183	5.399772217	5.595169026	6.116736945	5.875672299	6.003337418	5.905295825	6.782011074	5.20422016	5.008216421	6.865714591	5.619752808	6.232909658	5.973548369	6.30056324	5.709665792	5.399637672	5.380006258	5.697974767	6.693336965	6.032125535	6.458048838	6.527331791	5.435791921	5.706904467	5.740229567	5.806704094	6.811067657	6.552003898	6.87270258	6.868011455	6.700078028	6.522435273	6.754631935	6.989772319	6.883898748	6.541711363	6.589499997	6.754546692	6.730660958	7.036584324	6.719871487	6.893880435	6.49758666	6.369510629	6.305882994	6.168866637	6.410529639	6.589806563	7.088417038	6.156470744	6.469621143	6.559619527	6.628782255	6.481270263	6.378047354	6.51371386	6.541418968	6.364485763	6.366490781	6.372918589	6.601128061	6.309389039	6.508069994	6.560802369	6.107552924	5.424337403	6.365568213	6.340869503	5.378486168	6.991163265	6.558608519	6.987804374	6.570005869	6.233727036	6.672555462	6.40959928	6.474721893	6.310694206	6.557995787	5.980241734	5.926213268	7.003273905	6.483874773	6.899980999	6.530691609	6.611265645	5.378540546	5.387636639	5.377225352	4.748420227	5.521707058	5.681466132	5.302911217	6.107585856	6.079097738	6.193171481	6.37296289	6.291145276	6.482000386	6.328845007	5.88172097	6.141773233	5.696201353	5.509826711	5.635490898	6.037857038	6.212984035	6.553458656	6.429862975	6.483628714	6.343253595	6.389764343	6.667121905	6.29213865	6.562360278	6.261660092	6.530109457	5.730300842	5.678530198	5.543916196	5.353812694	5.412868897	5.403513832	6.202669055	6.650846972	6.573416338	6.6822595	6.375214109	6.207966819	2.17E-08	1.92E-08	2.42E-08
4943_at	YGR062C	COX18	8.813774138	8.669694899	8.851600642	8.667827566	8.745148674	8.585391	8.673570698	8.495115266	8.210804041	8.120153361	8.354041107	8.644290015	8.8361044	8.487525902	8.803213149	8.623894655	8.170281473	8.680935783	8.444310216	7.895681909	8.044111236	8.499544165	8.500219345	8.81737329	8.584158876	8.814679166	8.724063819	8.77546793	8.477767048	8.30160237	8.685473467	9.19360815	9.459730168	9.420851762	9.312468461	8.925568563	9.018270489	9.769004872	9.906204251	9.144431115	9.884534811	8.436877245	8.420939488	8.397808095	7.91950134	8.480146347	8.480898909	8.50454905	8.298567732	7.825906758	8.563974412	8.623978581	8.335065913	8.021254511	8.477801365	8.064966197	7.585688099	7.957858083	7.908033839	8.746791883	8.651308052	8.97296055	8.939840316	8.924558674	8.682779392	8.449665034	8.690985652	9.498054478	9.493681895	9.414899775	9.024309151	9.065197028	9.053665087	9.450423185	9.464735933	9.357623148	9.45716567	9.437821345	9.449247402	9.615416592	9.3727531	9.054914393	9.313422277	9.521880119	9.140172038	9.242002449	9.561441468	9.380069655	9.553331413	9.567944481	8.778897261	8.992470765	9.078805944	9.121175778	9.274563822	9.15819747	9.231490971	9.393415471	9.140017467	9.112139729	8.821381516	8.68242933	8.48515227	8.931464119	8.481546464	8.535315429	8.008897716	8.77746969	8.76003168	8.222704837	9.233734225	9.076240542	9.095135732	8.995678919	8.809709552	9.219608282	8.78324415	9.030315385	9.096966675	9.112602247	9.214316303	9.574485771	9.202479286	8.366401779	8.661363646	8.668009779	8.843420024	8.578455948	8.730223627	8.55041512	9.165449117	9.107848166	8.893713983	8.464530925	8.967737179	9.324033681	8.926863679	9.07933624	9.29196165	9.050191924	9.120930671	9.228193147	9.111438787	8.505749638	8.829157817	8.941864061	9.161748897	8.82992175	9.067579295	9.057479786	8.840464556	8.82631109	8.860937106	9.049317377	8.569615418	9.041630681	9.203514998	9.263053895	8.729431091	8.346302034	8.499538385	8.117168427	8.210985172	8.207053231	8.868789689	8.88360591	8.732402852	8.681682574	8.732590758	8.745981148	5.50E-05	5.02E-05	5.98E-05
4980_at	YGR008C	STF2	9.796839701	10.80011461	10.18714815	10.87843515	11.0553084	10.36500745	11.10002606	10.19806756	10.9256792	10.80249698	10.75372511	10.48310181	10.80896659	10.93731401	10.22523118	10.8529816	10.77430633	10.62140658	11.7306566	8.891170534	9.145956084	12.42509269	11.19107248	10.97340399	11.12827587	11.26113986	10.27261742	10.16942022	9.703651426	11.29187403	11.15497395	10.29252422	10.5128632	9.87347415	9.494651813	10.57937628	10.43867398	10.72194003	10.35279173	10.52396775	11.19950776	10.3979826	10.62180519	10.26901725	8.651616098	9.756015769	8.872529911	11.09740353	9.254104571	9.460632408	10.92613785	9.425304456	8.604593257	9.046992182	8.756034857	10.38262467	10.68687052	10.80663968	10.60246755	11.83506397	10.92802997	10.13108732	10.46263979	9.693987876	9.453416831	9.573372822	9.352623919	10.45961942	10.04950811	10.36071872	11.50908753	11.21199801	11.55439949	10.91595077	10.68053244	10.99287795	11.36740967	12.07212356	11.42665201	11.79561424	11.78198526	11.71506599	12.07988274	10.84535401	11.2873983	11.52517703	10.40118032	11.04939076	11.23732273	11.15209961	11.57257267	11.80505944	11.44866947	11.44187647	10.68969255	10.63686366	10.73904321	10.34745782	10.37995338	10.32101338	10.90657895	11.25793364	11.40326122	11.2071382	11.63504409	10.98283953	10.58784482	10.05370043	11.29059978	10.5590125	11.50488948	11.40665242	11.78055187	11.19594284	10.87721917	11.30468272	11.63434986	11.37589838	11.36244874	11.10289101	11.04581835	11.18702502	11.65512371	9.403028539	11.5922823	11.18367867	11.43917649	9.538507512	9.538305236	9.672073395	9.459845514	10.27394476	9.882190669	10.59963227	10.82986541	10.76731688	10.86866856	11.34873192	10.94878392	11.25890729	10.92079736	9.858177176	10.15009492	10.97920609	10.99453539	11.30270198	11.05626392	11.32890893	10.46898554	10.17945967	10.59957025	11.53270526	11.35822767	12.14368527	12.04652223	11.32272998	11.53569884	11.3986225	11.14199362	11.27641292	11.33403971	10.21388916	10.20027825	10.18958479	10.645875	11.40330218	10.43331534	10.54709243	9.847918477	10.2036485	0.059016	0.058684581	0.059347419
5044_at	YGL018C	JAC1	7.234095544	6.752888118	7.148831429	7.059713268	6.744202142	7.450941509	6.62737279	7.263813495	6.712699852	6.875712865	7.106822955	7.453361103	7.047981747	6.914701922	6.952886587	7.74640179	7.433327715	7.230346657	6.027961713	7.323170622	7.145623251	6.4264955	7.16680802	6.749503697	6.892479431	7.787823699	7.624103089	7.42553131	6.886019708	7.051442581	7.082027019	6.421076329	6.825184337	6.857843435	6.72536803	5.933071196	5.940347194	6.610768853	6.557251465	6.076191363	6.367161706	6.515971166	6.381459199	6.93373007	6.89726301	6.935301326	7.362025773	7.683706278	6.571720642	6.521448586	7.585753437	6.858539558	7.802068721	7.197879738	7.650017245	7.174478028	7.128590563	7.080345237	7.114416586	6.28682627	6.473451099	6.84964467	6.820250585	6.311633167	6.352882369	6.296883178	6.576886242	7.167285964	6.678594506	6.786738351	6.626727588	6.338769429	6.533774349	6.394884594	6.265370881	6.663912775	6.827662047	6.670768262	6.42766148	6.498721167	6.403935462	6.373271412	6.47493081	6.562300192	6.314258032	5.938838978	6.422404748	6.26732642	6.088986329	6.292662133	5.812189065	6.504347796	6.347057733	6.201902381	6.760015574	6.525279089	6.526937986	6.679356093	6.527479665	6.362532659	6.906431144	6.979966158	6.706687881	5.956129575	7.614923435	6.962196334	7.269739636	7.619955973	7.667265847	7.184043	6.938668248	6.829829142	6.889469162	6.955497755	6.369664692	6.757414279	6.156603718	6.362547913	6.458672529	6.480648045	6.105915002	6.387886016	6.078682945	6.81400726	7.03785605	6.85604574	7.145642202	6.298688811	6.287608114	6.088034078	5.744385288	5.961077723	6.225735225	5.81207416	6.473521657	6.4711203	6.900405917	5.84883543	5.934784446	6.322577522	6.434600875	6.247416405	6.236820632	6.172411026	6.168599117	6.269977548	5.660889666	6.102534892	6.935203541	6.634105173	6.849444386	6.414340453	6.58643908	6.457827598	6.388811195	6.836610277	7.178403922	6.74079564	6.23572974	6.496516756	6.41704936	6.50784442	6.486589918	6.419391581	6.357807691	6.367843149	6.863616508	6.792561006	6.589631074	6.725971228	0.005726	0.005619884	0.005832116
5123_at	YGL119W	ABC1	6.421924107	6.521389928	6.225301348	6.331658824	6.245669334	6.418148617	6.450832829	6.596721629	6.504050193	6.535325151	6.872325452	6.748568036	6.551476489	6.566527804	6.313632962	6.474600714	6.01213732	5.966203713	6.794402089	7.081379896	7.002958322	6.49227943	6.703335794	6.783819116	6.813333514	6.293119933	6.742674839	6.422014191	6.507563156	6.206912962	6.150357799	6.660983078	6.817791434	6.751124914	6.929641774	6.693252121	6.79447794	6.642234266	6.610194215	6.876015231	6.783303681	6.484714482	6.57997328	6.710111156	7.050454681	6.604409712	7.275047287	6.518591946	6.394495535	6.183714374	6.618688106	6.675703463	7.057033	6.85076955	6.783720064	6.553047645	6.420886575	6.265948785	6.361099239	6.695075974	7.010157027	6.731475309	7.130293374	6.538136462	6.915591767	7.130913371	7.154740353	6.801711075	6.477535674	6.854899418	6.663858922	6.682433122	6.602132364	6.61770577	6.65814686	6.774190886	6.466201785	6.775854127	6.85905073	6.604219857	6.415811557	6.558322959	6.007234978	7.090008648	6.442990258	6.476947701	6.551684271	6.458733546	6.563149434	6.910015093	6.363831986	6.258272161	6.203601327	6.561821462	6.36722567	6.331141957	6.434210286	6.119056691	6.088073312	6.173863388	6.265722301	6.355719146	6.174428491	6.714564387	6.44829468	6.137048716	6.571181216	6.508552569	6.422717575	6.43311736	6.891963011	6.846866603	6.47534758	6.798482429	6.63126467	6.768962905	6.553396217	6.712714625	6.631921316	7.113703208	6.607392755	6.994813894	6.29449136	6.593623638	6.648244895	6.713589698	6.608559174	6.448838195	6.607746194	6.753479466	6.182813642	6.377181025	6.065722441	6.609732065	6.601847136	6.472868866	6.525456444	6.453566552	6.405470394	6.4718376	6.917013136	6.737923667	6.598800199	5.81854961	6.047606875	6.067351319	6.337230114	6.570276662	6.910703645	6.902305646	6.908966582	6.863719949	6.796524039	6.86456392	6.712575903	6.428302782	6.458810798	6.46970807	6.724359071	6.485927497	6.506219975	6.664253277	6.772736515	6.601357431	6.852835712	6.655607283	6.812246887	6.839811734	6.911420332	7.070008745	1.47E-08	1.27E-08	1.67E-08
5244_at	YGL226W	---	7.1951514	7.165812976	7.044101725	7.946921827	7.268262861	7.573318019	7.542015	7.128445599	7.602608682	8.051648073	7.704773011	7.579885511	7.524983408	7.04567438	7.414085457	7.688012184	7.695576237	7.584477914	8.844010342	7.501071418	7.751849637	8.470348341	7.622819832	7.827262858	7.559614174	8.022515293	7.446261855	7.517055492	7.549166265	7.14326912	7.240255743	7.973645712	8.01684856	7.911238632	7.912181883	7.991803215	8.02869788	8.556505288	8.756371512	8.359995917	8.94561575	7.496455159	7.663845547	7.455855865	7.831178647	7.426375301	7.769833613	7.440914669	6.142821232	6.221981066	7.09428601	6.14510597	7.152018997	7.208406837	7.285849662	6.946002955	6.644763936	6.555068545	6.180091356	8.248287193	8.017275834	8.450100923	8.006967539	8.003900425	8.179795162	8.0091905	8.250819116	8.450560598	8.56181146	8.370841039	8.127040976	8.346454606	8.258338011	8.219782842	8.152416175	8.217858365	8.514218384	8.789097771	8.268129308	8.67681118	8.435199772	8.290049498	8.389723738	8.433143615	8.388163572	8.326950022	8.551315288	8.674072292	8.393854191	8.273603398	8.693034215	8.989591567	9.018917035	8.24649431	8.508011821	8.369654704	8.454958073	8.158159265	8.044072209	8.096506074	7.419639169	7.59704118	7.800833263	8.380267105	8.209544262	6.928626503	7.387424927	7.42751223	7.763567468	7.774845557	8.640623025	8.451924328	8.098137807	8.179523491	8.247569026	8.760466576	8.00911535	8.363741856	8.543637238	8.444876572	8.438631983	8.450184785	8.129669144	7.715575138	7.51692293	7.609181915	7.558977555	7.845099028	7.862820201	7.71668717	7.48385809	7.592826858	7.932848926	7.665791538	8.033266059	8.091088357	7.821525084	8.966550873	8.750509299	8.728797034	8.608111377	8.544713919	8.439905167	7.922073415	7.865568674	8.29364775	7.49515629	8.478877105	8.679358521	8.352917653	8.375452974	8.17177007	8.24703305	8.54536918	8.562754605	8.484720281	8.430562945	8.769662826	7.318411752	7.972150335	8.140425708	7.839796998	7.759212904	8.041861498	8.379051232	8.071985178	8.329868303	8.301921853	7.9261403	8.107543875	1.80E-08	1.58E-08	2.03E-08
5548_at	YER154W	OXA1	9.114085091	8.92931937	9.067773684	8.430932116	8.262561883	8.570953347	8.658562686	8.715187084	7.081428046	8.033934627	7.868051039	8.52759359	8.911758383	9.144783008	8.915339447	8.667520549	7.705445706	8.30810463	7.074975576	8.234037375	8.350746205	7.440257917	8.288332028	8.563213436	8.35651201	8.432286243	8.871639277	9.077779743	8.911625856	7.967200316	8.303417198	9.026552213	9.194936712	9.088534387	8.914818773	8.459509776	8.784885414	8.756926539	9.177888898	8.689564679	8.495713148	8.841626142	8.768276211	8.597497915	8.283761978	8.571739221	8.590900404	8.103399233	8.098161762	7.876847317	8.07762061	8.120560652	8.693611149	8.17268572	8.574018416	8.509872487	7.743478817	8.043243439	7.830237448	7.837713199	8.720945407	8.886054044	9.015140566	9.386062574	8.753782349	8.633374173	8.443247756	8.79022695	8.468937838	8.473955146	8.691493058	8.666223577	8.316658959	8.744118635	9.176730169	8.944760311	9.079405847	8.408174486	8.429462398	8.298407673	8.711967491	8.613780037	8.584767348	8.928768194	8.444271035	8.661895717	8.438884731	8.23721216	7.823249845	8.200525246	7.432855042	7.67592571	7.858624468	8.26036069	8.828829827	8.654921568	8.499833134	8.763604116	8.386825601	8.640350296	8.68801026	8.783581719	8.117800634	8.224094457	8.278252625	8.170373019	8.696424414	8.679567292	8.206160461	8.710037262	8.458900429	8.803341842	8.557914725	9.184979451	8.682386417	8.838903437	8.021228744	8.631747253	8.546041436	8.687157574	8.458510377	8.475009876	8.419286693	7.683788795	7.829606046	7.745066668	8.009296443	8.78328613	8.980714827	8.588083234	8.930944474	8.604916591	8.592947993	8.62079906	8.562655518	8.081350281	7.795762533	8.287643498	8.310156773	7.989631159	8.768907576	8.928957912	8.556603457	8.583938613	8.199465838	8.45550058	7.836348523	7.89483213	8.341417281	8.565812148	8.444814718	7.701604363	7.318917297	7.875216093	7.427166493	8.004404086	7.995320341	8.118266066	7.952971478	7.862597439	7.860518403	8.028825712	8.283319444	7.959486931	8.810229267	8.480644289	9.030271513	9.034315049	8.265222618	8.67496776	0.174572	0.174038139	0.175105861
5581_at	YER141W	COX15	10.3141213	10.58709341	10.49429519	10.48449324	10.56092928	10.41663457	10.55908202	10.35591507	9.605855977	10.18125055	10.40638732	10.82360648	10.37472446	10.61974716	10.02054498	10.02331538	10.09533306	10.1381425	10.15656853	10.82853131	10.64957909	11.20953561	10.0967589	10.1085796	10.00300497	9.841174178	9.491968167	9.549332636	8.759637795	9.610984818	9.782621356	10.17496212	10.4551516	10.39705561	10.05566787	10.59289557	10.63382051	10.37762842	10.58980655	10.42527959	10.57622441	9.005493185	9.0083838	10.34222604	10.62582772	10.57690056	10.60029512	10.64818759	10.09947682	10.15157308	10.93654254	10.2417059	11.01589483	11.21148499	10.90841199	10.93340784	9.493489226	9.620579721	9.597590447	9.600340753	10.62316609	10.86493686	11.21971802	10.50277712	10.65365409	10.70059577	10.75599673	10.35158162	9.737700449	10.19841299	10.4746285	10.42179587	10.07931317	10.48004625	10.8007278	10.85106657	10.3450966	9.648062721	10.15811823	10.04488955	10.49695491	9.973032971	10.43992716	9.813921927	9.829709101	9.933875125	9.12241363	10.00429913	9.41601275	9.775580488	9.912408797	9.93182368	10.17256727	9.93449881	10.14250381	10.07470893	9.907067315	9.957058934	9.97201537	9.92530534	9.775166458	9.963421857	10.16488657	10.56814006	10.06762783	9.816980424	9.146984051	9.757862096	9.934449183	8.94433022	10.30078405	10.18250646	10.03918652	10.11583997	10.35497947	9.999983741	10.04272271	10.09239391	9.677829733	10.06349364	9.617042584	9.588863394	10.46616071	10.07407187	10.11764245	10.10760118	10.17628474	9.254150407	9.022249341	9.55253508	9.201737502	9.669280094	9.156517033	9.423071904	10.38756363	10.1160108	10.44027422	10.47252747	10.26874058	10.58086398	11.07259743	10.21198074	10.86328216	9.980244633	9.798072878	9.517006836	10.41259102	9.989039495	10.4793101	10.54244331	10.49983592	10.54964261	10.96328641	11.19103435	11.1694469	10.72733501	10.53263479	10.54247001	9.824213023	9.87321477	9.611547541	10.0919723	10.05555251	10.03032008	10.71579172	10.21638017	10.14241612	10.45299915	10.92481525	10.76324366	2.21E-05	2.01E-05	2.40E-05
5677_at	YER061C	CEM1	7.093123	6.861186507	7.474963572	7.145399078	5.792499501	7.206462329	6.98769093	6.937296835	7.059292323	7.133500953	7.047650822	7.14375013	7.038214694	6.862024818	7.021282054	7.430917735	6.720051316	6.876768064	6.711070984	7.06549401	7.043390332	6.406139344	6.612978013	6.407400512	6.765245383	7.321168406	7.503090452	7.449950223	7.718267499	7.293245858	7.538975205	7.564563295	7.937765568	7.821426418	7.9732079	7.182605801	7.243822051	6.95907692	7.012722075	7.286433654	6.745314521	7.481428601	7.426223319	7.059382968	7.03333897	6.940254743	7.071096869	6.976069441	6.857364236	7.201470373	7.259747971	6.333602986	7.434406803	7.500824037	7.316946082	7.013865421	6.980892668	7.443701789	7.690502093	6.644150758	7.139039054	6.794225184	7.076961996	6.811062325	7.457794707	7.252528725	7.30937294	7.837080457	7.398653579	7.89184712	7.378483792	7.414483561	7.250990367	7.59499462	7.657089244	7.42542221	7.291949291	6.987189303	7.28978394	6.744252203	6.475872993	7.022820859	6.229440262	7.680487664	6.710262721	6.865732232	7.058950458	6.74428847	7.062252014	6.957121897	6.885352587	6.957139952	7.009832424	6.825302083	7.663379135	7.074543969	7.323269358	6.891382669	6.555732271	6.940444983	6.608008443	6.445163289	6.422100602	6.664145878	7.29035473	7.662691088	7.515958318	7.127469544	7.253848052	7.534322261	7.17932891	6.771662715	6.821248586	6.84201575	7.012333792	6.800782228	6.787526626	6.732887694	6.406402993	6.780879032	6.509229171	6.899558554	6.679559621	6.772396531	6.753628335	6.551312457	6.766992564	7.37061174	7.26615527	7.44251394	7.951032644	8.150037763	7.309487904	7.405326746	7.783163135	7.640086123	7.492420204	7.47044226	7.249224122	6.877389912	7.333836947	7.27093114	7.138395198	7.420593814	7.448365621	7.570950123	7.562055549	7.160735182	7.57272334	7.694038909	7.607743827	7.085327665	6.334049231	7.111182629	5.704052001	7.275919063	6.959849311	6.893662963	7.740499989	7.345024529	7.656664899	7.084643757	7.314306256	6.928995119	7.358068995	7.065889891	7.316628914	7.417567238	7.814784573	7.959507043	0.000172222	0.000158467	0.000185978
5782_at	YEL053C	MAK10	4.756957086	4.838049876	4.41741846	5.135526661	5.278884849	5.018869501	5.566061956	5.103093058	5.229132702	5.032424002	5.544711083	5.033661742	5.570618577	5.467138693	5.124715311	5.859279085	5.064322854	5.429445676	5.071738218	5.642912359	5.410828637	4.158952804	5.443908286	5.692340821	5.330980319	5.241780324	5.253418049	5.056293053	4.895334713	5.071928927	5.17680258	4.774474613	5.526834414	5.340486429	5.413399652	5.348924631	5.477852862	5.831954997	5.45870786	5.665213589	5.939639554	5.506304788	4.870206878	5.540527388	5.449695635	5.273885841	5.500299954	5.520364257	5.048930159	5.261561391	5.45834929	5.260461749	5.857780994	5.714160382	5.581785226	5.521399995	5.378813309	5.292645018	5.543386997	5.064267144	5.022941581	4.743250349	5.148692551	4.858188579	5.287663479	5.105344265	5.356516834	5.398748377	4.808540845	5.218928258	5.018758785	4.90030005	4.854085938	5.309982311	5.03264475	5.098333817	5.024780201	5.209880769	5.180824722	4.728589547	4.924716036	5.004550515	4.938583382	5.507345274	5.180532995	5.277096808	5.212226366	5.065291396	5.391669301	5.201224321	5.219123322	5.157643751	5.144722474	4.932792636	4.877963533	4.605568944	4.621499008	4.159865768	4.194876125	4.385504758	4.897427528	5.025877502	5.00669949	4.620423365	5.549045634	5.233754105	5.561480419	5.032979949	5.521035217	5.70425559	4.824038482	5.268527965	4.946812161	5.47182749	5.278440537	4.926434012	5.160316466	4.767129899	5.105435877	5.484889516	5.60511924	5.319950609	5.077746401	5.056609105	5.083594717	4.833348769	5.171181202	5.085759668	5.057993888	4.683942309	4.860486471	4.810950272	4.101769399	4.874238465	5.14472484	4.982057127	5.209730181	5.169678239	5.182965319	4.911457568	4.85988524	5.150574705	4.669782678	4.609739304	4.67415712	4.933227502	5.185850137	5.092997591	5.035018863	5.010427624	5.061320251	4.987569768	4.817062442	5.155950964	5.448787196	4.913839837	4.662878486	4.924388918	5.196879884	5.090662921	4.982163986	5.062220168	5.196790163	5.077829829	5.282880849	5.007363357	5.039226497	5.292449008	5.257270914	5.057470418	0.015262	0.015089588	0.015434412
